,Intensidad,Magnitud,GAP
6581,2.7,2.64,31.0
6582,2.7,2.61,31.0
6583,2.7,2.71,32.0
6584,2.7,2.8,34.0
6585,2.7,2.63,36.0
6586,2.7,2.62,36.0
6587,2.7,2.6,38.0
6588,2.7,3.18,38.0
6589,2.7,2.57,42.0
6590,2.7,2.73,46.0
6591,2.7,3.23,46.0
6592,2.7,3.25,48.0
6593,2.7,2.52,48.0
6594,2.7,2.73,52.0
6595,2.7,2.8,54.0
6596,2.7,3.26,54.0
6597,2.7,2.89,54.0
6598,2.7,2.55,56.0
6599,2.7,2.64,56.0
6600,2.7,2.61,60.0
6601,2.7,2.5,60.0
6602,2.7,2.68,62.0
6603,2.7,2.79,62.0
6604,2.7,2.75,64.0
6605,2.7,2.53,68.0
6606,2.7,2.93,72.0
6607,2.7,2.7,72.0
6608,2.7,2.65,136.0
6609,2.7,2.77,167.0
6610,2.7,2.68,135.0
6611,2.7,2.87,127.0
6612,2.7,3.13,85.0
6613,2.7,3.06,65.0
6614,2.7,2.6,65.0
6615,2.7,2.61,85.0
6616,2.7,2.75,85.0
6617,2.7,2.54,89.0
6618,2.7,3.21,101.0
6619,2.7,3.88,117.0
6620,2.7,3.87,146.0
6621,2.7,2.52,174.0
6622,2.7,2.59,166.0
6623,2.7,2.72,100.0
6624,2.7,2.9,157.0
6625,2.7,3.0,98.0
6626,2.7,2.65,33.0
6627,2.7,2.61,35.0
6628,2.7,2.86,39.0
6629,2.7,3.15,41.0
6630,2.7,2.74,41.0
6631,2.7,2.67,43.0
6632,2.7,2.76,43.0
6633,2.7,3.53,47.0
6634,2.7,2.81,49.0
6635,2.7,2.56,53.0
6636,2.7,2.52,53.0
6637,2.7,3.01,53.0
6638,2.7,2.66,55.0
6639,2.7,3.03,55.0
6640,2.7,2.66,59.0
6641,2.7,3.09,59.0
6642,2.7,2.52,61.0
6643,2.7,2.59,63.0
6644,2.7,2.75,66.0
6645,2.7,3.47,66.0
6646,2.7,2.63,66.0
6647,2.7,2.55,66.0
6648,2.7,2.57,70.0
6649,2.7,2.75,106.0
6650,2.7,2.61,132.0
6651,2.7,2.79,180.0
6652,2.7,3.1,156.0
6653,2.7,2.83,157.0
6654,2.7,2.55,179.0
6655,2.7,2.63,71.0
6656,2.7,2.5,71.0
6657,2.7,2.74,79.0
6658,2.7,2.78,83.0
6659,2.7,2.53,99.0
6660,2.7,3.05,127.0
6661,2.7,2.59,134.0
6662,2.7,3.25,134.0
6663,2.7,2.67,142.0
6664,2.7,2.75,142.0
6665,2.7,2.61,174.0
6666,2.7,3.25,170.0
6667,2.7,3.39,114.0
6668,2.7,2.6,106.0
6669,2.7,2.65,159.0
6670,2.7,2.53,153.0
6671,2.7,4.02,113.0
6672,2.7,3.3,50.68
6673,2.7,2.5,21.0
6674,2.7,2.57,16.0
6675,2.7,3.48,48.0
6676,2.7,2.84,115.0
6677,2.7,2.94,124.0
6678,2.7,2.6,11.0
6679,2.7,2.61,25.0
6680,2.7,2.91,42.0
6681,2.7,2.58,104.0
6682,2.7,2.64,69.0
6683,2.7,2.52,144.0
6684,2.7,2.97,35.0
6685,2.7,2.88,45.0
6686,2.7,2.9,34.0
6687,2.7,2.79,37.0
6688,2.7,2.55,65.0
6689,2.7,2.57,107.0
6690,2.7,2.59,46.0
6691,2.7,2.6,41.0
6692,2.7,3.37,20.0
6693,2.7,2.84,48.0
6694,2.7,2.82,34.0
6695,2.7,2.66,85.0
6696,2.7,2.53,34.0
6697,2.7,2.76,57.0
6698,3.2,3.66,44.0
6699,3.2,3.16,97.0
6700,3.2,2.92,33.0
6701,3.2,2.97,33.0
6702,3.2,2.59,37.0
6703,3.2,3.01,43.0
6704,3.2,2.76,43.0
6705,3.2,3.15,49.0
6706,3.2,2.99,82.0
6707,3.2,2.84,95.0
6708,3.7,2.54,13.0
6709,3.7,3.76,21.0
6710,3.7,3.21,26.0
6711,3.7,3.41,72.0
6712,3.7,2.94,145.0
6713,3.7,3.3,85.0
6714,3.7,3.18,110.0
6715,3.7,3.3,33.0
6716,3.7,2.69,63.0
6717,3.7,3.02,48.0
6718,3.7,3.0,15.0
6719,4.4,3.46,22.0
6720,4.4,4.24,62.0
6721,4.4,3.58,47.0
6722,4.4,4.45,25.0
6723,4.4,2.67,66.0
6724,4.9,4.29,24.0
6725,4.9,2.52,24.0
6726,4.9,3.92,56.0
6727,4.9,2.68,64.0
6728,4.9,4.19,43.0
6729,4.9,3.61,134.0
6730,4.9,3.21,42.0
6731,4.9,4.09,43.0
6732,4.9,4.43,24.0
6733,4.9,2.58,70.0
6734,5.4,2.85,24.0
6735,5.4,2.54,27.0
6736,5.4,2.84,164.0
6737,5.4,4.29,87.0
6738,5.4,3.88,31.0
6739,6.4,4.92,60.0
6740,2.1,2.55,40.0
6741,2.1,2.89,52.0
6742,2.1,2.52,67.0
6743,2.1,2.52,79.0
6744,2.1,3.25,138.0
6745,2.6,3.59,71.0
6746,2.6,2.63,23.0
6747,2.6,2.64,19.0
6748,3.1,2.78,13.0
6749,3.1,3.27,14.0
6750,3.1,2.85,15.0
6751,3.1,2.64,16.0
6752,3.1,2.88,16.0
6753,3.1,2.54,17.0
6754,3.1,2.87,18.0
6755,3.1,3.3,18.0
6756,3.1,2.57,19.0
6757,3.1,2.59,19.0
6758,3.1,3.39,19.0
6759,3.1,3.01,20.0
6760,3.1,2.5,20.0
6761,3.1,3.19,22.0
6762,3.1,2.58,23.0
6763,3.1,2.59,25.0
6764,3.1,2.76,25.0
6765,3.1,2.52,25.0
6766,3.1,2.56,26.0
6767,3.1,2.54,27.0
6768,3.1,2.63,27.0
6769,3.1,2.51,27.0
6770,3.1,4.04,27.0
6771,3.1,2.83,28.0
6772,3.1,3.09,28.0
6773,3.1,2.57,28.0
6774,3.1,2.68,29.0
6775,3.1,2.62,29.0
6776,3.1,3.27,29.0
6777,3.1,2.74,31.0
6778,3.1,2.97,31.0
6779,3.1,2.78,31.0
6780,3.1,2.8,31.0
6781,3.1,2.52,31.0
6782,3.1,2.92,31.0
6783,3.1,2.96,31.0
6784,3.1,2.73,32.0
6785,3.1,2.7,34.0
6786,3.1,2.69,34.0
6787,3.1,3.35,36.0
6788,3.1,2.79,36.0
6789,3.1,2.71,36.0
6790,3.1,3.36,38.0
6791,3.1,2.51,40.0
6792,3.1,2.92,40.0
6793,3.1,3.54,42.0
6794,3.1,2.72,42.0
6795,3.1,3.13,44.0
6796,3.1,3.31,46.0
6797,3.1,3.16,46.0
6798,3.1,2.5,50.0
6799,3.1,2.51,50.0
6800,3.1,2.57,52.0
6801,3.1,2.77,56.0
6802,3.1,2.64,60.0
6803,3.1,2.9,60.0
6804,3.1,3.8,60.0
6805,3.1,3.1,60.0
6806,3.1,2.67,64.0
6807,3.1,2.69,68.0
6808,3.1,2.85,68.0
6809,3.1,3.38,76.0
6810,3.1,2.66,84.0
6811,3.1,2.6,84.0
6812,3.1,2.63,88.0
6813,3.1,3.55,96.0
6814,3.1,2.76,96.0
6815,3.1,3.82,144.0
6816,3.1,4.0,120.0
6817,3.1,2.7,88.0
6818,3.1,2.66,169.0
6819,3.1,2.96,177.0
6820,3.1,3.06,127.0
6821,3.1,3.24,111.0
6822,3.1,3.4,102.0
6823,3.1,2.59,65.0
6824,3.1,2.63,65.0
6825,3.1,3.19,69.0
6826,3.1,2.78,73.0
6827,3.1,3.3,105.0
6828,3.1,2.82,109.0
6829,3.1,3.76,109.0
6830,3.1,2.75,109.0
6831,3.1,4.9,121.0
6832,3.1,2.55,130.0
6833,3.1,2.59,142.0
6834,3.1,4.05,126.0
6835,3.1,2.5,131.0
6836,3.1,2.77,133.0
6837,3.1,2.75,125.0
6838,3.1,2.87,109.0
6839,3.1,2.66,33.0
6840,3.1,2.81,33.0
6841,3.1,2.58,35.0
6842,3.1,2.74,35.0
6843,3.1,2.65,37.0
6844,3.1,2.67,37.0
6845,3.1,2.54,37.0
6846,3.1,2.58,39.0
6847,3.1,2.51,39.0
6848,3.1,2.57,39.0
6849,3.1,3.11,41.0
6850,3.1,2.86,41.0
6851,3.1,2.56,41.0
6852,3.1,2.73,41.0
6853,3.1,2.72,41.0
6854,3.1,2.65,43.0
6855,3.1,2.8,43.0
6856,3.1,2.74,43.0
6857,3.1,2.63,45.0
6858,3.1,2.55,45.0
6859,3.1,2.64,47.0
6860,3.1,2.85,47.0
6861,3.1,2.78,49.0
6862,3.1,3.16,49.0
6863,3.1,2.87,51.0
6864,3.1,3.35,53.0
6865,3.1,2.5,53.0
6866,3.1,2.73,55.0
6867,3.1,2.82,57.0
6868,3.1,2.88,59.0
6869,3.1,2.99,59.0
6870,3.1,2.81,59.0
6871,3.1,2.76,63.0
6872,3.1,3.22,63.0
6873,3.1,2.73,66.0
6874,3.1,3.07,70.0
6875,3.1,2.76,70.0
6876,3.1,3.24,74.0
6877,3.1,2.64,82.0
6878,3.1,2.78,86.0
6879,3.1,2.87,90.0
6880,3.1,3.28,102.0
6881,3.1,3.31,148.0
6882,3.1,2.66,124.0
6883,3.1,3.88,116.0
6884,3.1,2.87,108.0
6885,3.1,2.9,79.0
6886,3.1,2.81,123.0
6887,3.1,2.68,79.0
6888,3.1,3.12,91.0
6889,3.1,2.7,103.0
6890,3.1,3.03,103.0
6891,3.1,3.44,107.0
6892,3.1,3.05,170.0
6893,3.1,2.7,138.0
6894,3.1,2.7,130.0
6895,3.1,4.35,130.0
6896,3.1,3.84,114.0
6897,3.1,2.55,143.0
6898,3.1,2.81,161.0
6899,3.1,2.84,121.0
6900,3.1,2.87,105.0
6901,3.1,2.97,25.0
6902,3.1,2.53,25.0
6903,3.1,2.55,17.0
6904,3.1,3.12,116.0
6905,3.1,2.57,39.0
6906,3.1,2.58,31.0
6907,3.1,3.07,16.0
6908,3.1,3.08,122.0
6909,3.1,3.04,141.0
6910,3.1,2.62,44.0
6911,3.1,2.84,59.0
6912,3.1,2.77,34.0
6913,3.1,2.87,43.0
6914,3.1,2.66,64.0
6915,3.1,2.74,44.0
6916,3.1,3.32,48.0
6917,3.1,3.56,41.0
6918,3.1,2.54,47.0
6919,3.1,2.68,13.0
6920,3.1,3.12,167.0
6921,3.1,2.83,29.0
6922,3.1,2.86,86.0
6923,3.1,3.09,31.0
6924,3.1,2.67,43.0
6925,3.1,3.05,27.0
6926,3.1,2.68,28.0
6927,3.6,3.42,13.0
6928,3.6,3.09,14.0
6929,3.6,3.34,16.0
6930,3.6,3.28,18.0
6931,3.6,3.57,18.0
6932,3.6,2.98,20.0
6933,3.6,3.05,23.0
6934,3.6,2.9,24.0
6935,3.6,2.56,25.0
6936,3.6,2.93,25.0
6937,3.6,3.35,46.0
6938,3.6,2.81,50.0
6939,3.6,3.8,54.0
6940,3.6,3.24,54.0
6941,3.6,2.76,68.0
6942,3.6,2.58,85.0
6943,3.6,2.88,105.0
6944,3.6,3.81,121.0
6945,3.6,2.88,125.0
6946,3.6,3.16,37.0
6947,3.6,3.29,37.0
6948,3.6,3.01,47.0
6949,3.6,3.61,107.0
6950,3.6,3.33,122.0
6951,3.6,2.54,62.0
6952,3.6,3.62,47.0
6953,3.6,3.01,15.0
6954,4.2,3.57,19.0
6955,4.2,3.86,20.0
6956,4.2,2.93,21.0
6957,4.2,2.5,21.0
6958,4.2,3.13,25.0
6959,4.2,3.01,26.0
6960,4.2,3.99,31.0
6961,4.2,3.78,31.0
6962,4.2,4.05,64.0
6963,4.2,5.12,126.0
6964,4.2,3.86,35.0
6965,4.2,2.73,37.0
6966,4.2,3.08,39.0
6967,4.2,4.84,132.0
6968,4.2,3.71,43.0
6969,4.7,2.94,27.0
6970,4.7,3.13,30.0
6971,5.2,4.28,60.0
6972,5.7,4.39,22.0
6973,5.7,5.58,115.0
6974,6.2,5.16,37.0
6975,7.2,5.35,44.0
6976,7.2,2.99,170.0
6977,7.7,6.2,170.0
6978,2.0,3.5,50.0
6979,2.0,2.6,50.0
6980,2.0,3.3,62.0
6981,2.0,3.5,62.0
6982,2.0,2.8,72.0
6983,2.0,3.6,69.0
6984,2.0,3.7,69.0
6985,2.0,2.6,97.0
6986,2.0,2.6,49.0
6987,2.0,2.5,51.0
6988,2.0,3.2,51.0
6989,2.0,3.7,55.0
6990,2.0,2.8,59.0
6991,2.0,2.8,61.0
6992,2.0,2.5,61.0
6993,2.0,3.5,118.0
6994,2.0,2.9,67.0
6995,2.0,3.3,111.0
6996,2.0,3.3,58.0
6997,2.0,2.8,63.0
6998,2.0,3.1,77.0
6999,2.0,2.9,64.0
7000,2.0,2.5,72.0
7001,3.0,3.1,65.0
7002,3.5,3.7,57.0
7003,3.5,3.4,67.0
7004,1.0,3.0,42.0
7005,1.0,2.5,44.0
7006,1.0,3.2,46.0
7007,1.0,2.5,56.0
7008,1.0,3.4,56.0
7009,1.0,2.7,58.0
7010,1.0,3.2,58.0
7011,1.0,2.9,58.0
7012,1.0,2.7,60.0
7013,1.0,3.0,62.0
7014,1.0,3.0,64.0
7015,1.0,2.7,68.0
7016,1.0,3.0,92.0
7017,1.0,2.6,108.0
7018,1.0,2.5,65.0
7019,1.0,2.5,65.0
7020,1.0,2.7,69.0
7021,1.0,2.5,69.0
7022,1.0,2.7,73.0
7023,1.0,3.0,49.0
7024,1.0,2.6,61.0
7025,1.0,3.0,63.0
7026,1.0,2.7,87.0
7027,1.0,2.6,46.0
7028,2.4,3.6,59.0
7029,2.9,2.931432504,55.0
7030,2.9,3.6,82.0
7031,3.4,3.1,46.0
7032,3.4,3.6,50.0
7033,3.4,2.5,56.0
7034,3.4,4.2,56.0
7035,3.4,2.9,80.0
7036,3.4,2.7,80.0
7037,3.4,3.6,116.0
7038,3.4,4.9,69.0
7039,3.4,2.6,85.0
7040,3.4,3.1,59.0
7041,3.4,3.5,59.0
7042,3.4,3.2,61.0
7043,3.4,4.6,90.0
7044,3.4,3.3,67.0
7045,3.4,3.3,83.0
7046,3.4,3.1,50.0
7047,3.4,2.5,90.0
7048,3.9,4.3,62.0
7049,4.3,4.3,58.0
7050,2.8,4.2,56.0
7051,2.8,3.0,62.0
7052,2.8,3.2,81.0
7053,3.8,2.9,56.0
7054,3.8,2.6,58.0
7055,3.8,4.0,65.0
7056,3.8,4.2,45.0
7057,3.8,4.5,49.0
7058,3.8,4.6,61.0
7059,3.8,3.0,143.0
7060,3.8,3.4,69.0
7061,4.1,3.3,54.0
7062,4.1,3.1,145.0
7063,4.1,3.3,55.0
7064,4.1,2.9,63.0
7065,4.1,2.8,66.0
7066,4.1,3.7,66.0
7067,4.1,3.7,133.0
7068,4.1,3.4,91.0
7069,4.1,3.8,119.0
7070,4.6,2.9,68.0
7071,2.2,2.6,56.0
7072,2.2,3.2,56.0
7073,2.2,3.1,58.0
7074,2.2,2.5,68.0
7075,2.2,2.7,69.0
7076,2.2,2.7,69.0
7077,2.2,3.2,77.0
7078,2.2,2.5,89.0
7079,2.2,2.5,59.0
7080,2.2,3.0,63.0
7081,2.2,2.6,75.0
7082,2.2,3.2,83.0
7083,2.2,2.5,83.0
7084,2.2,2.7,99.0
7085,2.2,3.2,151.0
7086,2.2,3.0,56.0
7087,2.2,3.5,67.0
7088,2.7,3.0,52.0
7089,2.7,2.8,56.0
7090,2.7,3.3,58.0
7091,2.7,3.0,60.0
7092,2.7,2.6,64.0
7093,2.7,4.2,57.0
7094,2.7,2.9,59.0
7095,2.7,2.6,66.0
7096,2.7,2.7,70.0
7097,2.7,3.1,126.0
7098,2.7,3.4,71.0
7099,2.7,3.2,79.0
7100,2.7,4.3,123.0
7101,2.7,2.9,68.0
7102,4.4,3.2,65.0
7103,4.4,3.8,58.0
7104,2.1,3.2,93.0
7105,2.6,2.7,115.0
7106,3.1,3.0,120.0
7107,3.1,2.6,65.0
7108,3.1,3.0,93.0
7109,3.1,2.7,121.0
7110,3.1,2.8,57.0
7111,3.1,4.3,59.0
7112,3.1,3.1,59.0
7113,3.1,4.0,78.0
7114,3.1,3.0,86.0
7115,3.1,3.4,32.0
7116,3.1,3.7,66.0
7117,4.2,3.9,108.0
7118,4.7,4.2,67.0
7119,2.0,2.92,116.0
7120,2.0,2.93,129.0
7121,2.0,2.81,37.0
7122,2.5,2.93,40.0
7123,1.0,2.63,47.0
7124,1.0,2.62,33.0
7125,2.9,2.64,121.0
7126,3.4,2.64,27.0
7127,3.4,2.88,42.0
7128,3.4,2.84,56.0
7129,3.4,3.56,33.0
7130,4.3,2.91,160.0
7131,3.3,3.0,27.0
7132,3.8,3.71,25.0
7133,3.8,2.95,54.0
7134,3.8,2.89,77.0
7135,3.8,3.11,24.0
7136,4.1,3.06,72.0
7137,4.1,2.89,101.0
7138,4.1,2.65,49.0
7139,4.1,3.17,75.0
7140,4.1,2.8000000000000003,47.0
7141,2.2,2.75,50.0
7142,2.2,2.69,137.0
7143,2.2,2.57,57.0
7144,2.7,2.78,24.0
7145,2.7,2.56,28.0
7146,2.7,2.8,52.0
7147,2.7,2.6,64.0
7148,2.7,2.73,126.0
7149,2.7,2.54,36.0
7150,3.7,2.57,46.0
7151,2.6,2.58,113.0
7152,3.1,2.57,38.0
7153,3.1,2.5,52.0
7154,3.1,2.68,77.0
7155,3.1,3.49,157.0
7156,3.1,3.0500000000000003,78.0
7157,3.1,2.95,179.0
7158,3.1,2.77,79.0
7159,3.1,3.14,87.0
7160,4.2,3.4,54.0
7161,4.2,2.79,51.0
7162,4.8,2.52,66.0
7163,4.3,2.9,51.0
7164,4.3,2.9,98.0
7165,3.5,3.24,43.0
7166,3.8,2.69,61.0
7167,3.8,4.5,71.0
7168,4.1,2.65,48.0
7169,4.2,2.76,50.0
7170,5.0,3.25,63.0
7171,6.0,3.4,63.0
7172,3.4,2.53,54.0
7173,3.4,2.82,92.0
7174,4.3,2.51,62.0
7175,5.8,2.54,63.0
7176,3.8,2.57,62.0
7177,4.6,2.57,62.0
7178,5.6,3.3,62.0
7179,6.1,3.5,41.0
7180,3.2,2.57,62.0
7181,5.4,3.27,83.0
7182,5.2,3.6,41.0
7183,6.2,2.76,63.0
7184,4.1,2.9,67.0
7185,1.0,2.6,82.0
7186,3.6,4.58,96.0
7187,2.7,2.69,31.0
7188,2.0,2.9,68.0
7189,4.6,4.2,26.0
7190,3.2,3.18,26.0
7191,2.0,2.82,81.0
7192,3.4,3.05,143.0
